emmi_cd,active,emmi_nm,emmi_nm_mxd,emmi_flnm,overlay_flnm,emmi_brnd_cd,last_trckd_sctn,shell,available,tpc_id,emmi_tp_cd,emmi_src_cd,last_chng_dt,create_dt
12675,true,"PLEURODESIS  - AFTERCARE INSTRUCTIONS","Pleurodesis  - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.283"
12676,true,"ARTERIOVENOUS MALFORMATION - DISCHARGE CARE","Arteriovenous Malformation - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.287"
12677,true,"PLEURODESIS  - DISCHARGE CARE","Pleurodesis  - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.287"
12678,true,"H1N1 INFLUENZA - GENERAL INFORMATION","H1N1 Influenza - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.287"
12679,true,"H1N1 INFLUENZA - INPATIENT","H1N1 Influenza - Inpatient",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.287"
12680,true,"STREP THROAT IN CHILDREN - INPATIENT","Strep Throat in Children - Inpatient",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.287"
12681,true,"KEGEL EXERCISES FOR MEN - DISCHARGE CARE","Kegel Exercises for Men - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.287"
12682,true,"H1N1 INFLUENZA - AFTERCARE INSTRUCTIONS","H1N1 Influenza - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.287"
12683,true,"ACUTE RASH - GENERAL INFORMATION","Acute Rash - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.287"
12684,true,"INTRAUTERINE FETAL DEMISE - INPATIENT","Intrauterine Fetal Demise - Inpatient",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.287"
12685,true,"H1N1 INFLUENZA - DISCHARGE CARE","H1N1 Influenza - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.287"
12686,true,"ACUTE RASH - DISCHARGE CARE","Acute Rash - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.287"
12687,true,"INTRAUTERINE FETAL DEMISE - GENERAL INFORMATION","Intrauterine Fetal Demise - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.287"
12688,true,"ACUTE RASH - AFTERCARE INSTRUCTIONS","Acute Rash - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.287"
12689,true,"STREP THROAT IN CHILDREN - AFTERCARE INSTRUCTIONS","Strep Throat in Children - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.287"
12690,true,"RELAXATION AND MEDITATION - GENERAL INFORMATION","Relaxation and Meditation - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.287"
12691,true,"INTRAUTERINE FETAL DEMISE - DISCHARGE CARE","Intrauterine Fetal Demise - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.290"
12692,true,"MYASTHENIA GRAVIS - INPATIENT","Myasthenia Gravis - Inpatient",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.290"
12693,true,"INTRAUTERINE FETAL DEMISE - AFTERCARE INSTRUCTIONS","Intrauterine Fetal Demise - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.290"
12694,true,"STREP THROAT IN CHILDREN - GENERAL INFORMATION","Strep Throat in Children - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.290"
12695,true,"RELAXATION AND MEDITATION - AFTERCARE INSTRUCTIONS","Relaxation and Meditation - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.290"
12696,true,"STREP THROAT IN CHILDREN - DISCHARGE CARE","Strep Throat in Children - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.290"
12697,true,"RELAXATION AND MEDITATION - DISCHARGE CARE","Relaxation and Meditation - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.290"
12698,true,"MYASTHENIC CRISIS - DISCHARGE CARE","Myasthenic Crisis - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.290"
12699,true,"MYASTHENIC CRISIS - GENERAL INFORMATION","Myasthenic Crisis - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.290"
12700,true,"UTERINE CANCER  - DISCHARGE CARE","Uterine Cancer  - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.290"
12701,true,"KEGEL EXERCISES FOR MEN - GENERAL INFORMATION","Kegel Exercises for Men - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.290"
12702,true,"H1N1 INFLUENZA IN CHILDREN - INPATIENT","H1N1 Influenza in Children - Inpatient",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.290"
12703,true,"DOWN SYNDROME - GENERAL INFORMATION","Down Syndrome - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.290"
12704,true,"H1N1 INFLUENZA IN CHILDREN - GENERAL INFORMATION","H1N1 Influenza in Children - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.290"
12705,true,"DOWN SYNDROME - INPATIENT","Down Syndrome - Inpatient",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.290"
12706,true,"TONSILLITIS - GENERAL INFORMATION","Tonsillitis - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.290"
12707,true,"KEGEL EXERCISES FOR WOMEN - DISCHARGE CARE","Kegel Exercises for Women - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.290"
12708,true,"H1N1 INFLUENZA IN CHILDREN - AFTERCARE INSTRUCTIONS","H1N1 Influenza in Children - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.290"
12709,true,"CHILDREN AND HEARING AIDS - GENERAL INFORMATION","Children and Hearing Aids - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.290"
12710,true,"H1N1 INFLUENZA IN CHILDREN - DISCHARGE CARE","H1N1 Influenza in Children - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.293"
12711,true,"TONSILLITIS - DISCHARGE CARE","Tonsillitis - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.293"
12712,true,"SKULL FRACTURE - GENERAL INFORMATION","Skull Fracture - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.293"
12713,true,"TONSILLITIS - AFTERCARE INSTRUCTIONS","Tonsillitis - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.293"
12714,true,"FALL PREVENTION FOR CHILDREN - GENERAL INFORMATION","Fall Prevention for Children - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.293"
12715,true,"FALL PREVENTION FOR CHILDREN - DISCHARGE CARE","Fall Prevention for Children - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.293"
12716,true,"CHILDREN AND HEARING AIDS - AFTERCARE INSTRUCTIONS","Children and Hearing Aids - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.293"
12717,true,"SKULL FRACTURE - INPATIENT","Skull Fracture - Inpatient",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.293"
12718,true,"CHILDREN AND HEARING AIDS - DISCHARGE CARE","Children and Hearing Aids - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.293"
12719,true,"DOWN SYNDROME - AFTERCARE INSTRUCTIONS","Down Syndrome - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.293"
12720,true,"FALL PREVENTION FOR CHILDREN - AFTERCARE INSTRUCTIONS","Fall Prevention for Children - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.293"
12721,true,"DOWN SYNDROME - DISCHARGE CARE","Down Syndrome - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.293"
12722,true,"WRIST FRACTURE IN ADULTS - DISCHARGE CARE","Wrist Fracture in Adults - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.297"
12723,true,"MYASTHENIA GRAVIS - AFTERCARE INSTRUCTIONS","Myasthenia Gravis - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.310"
12724,true,"WRIST FRACTURE IN ADULTS - AFTERCARE INSTRUCTIONS","Wrist Fracture in Adults - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.310"
12725,true,"PIERCED EARLOBE INFECTION - AFTERCARE INSTRUCTIONS","Pierced Earlobe Infection - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.310"
12726,true,"MYASTHENIA GRAVIS - DISCHARGE CARE","Myasthenia Gravis - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.310"
12727,true,"WRIST FRACTURE IN ADULTS - INPATIENT","Wrist Fracture in Adults - Inpatient",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.310"
12728,true,"MYASTHENIA GRAVIS - GENERAL INFORMATION","Myasthenia Gravis - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.310"
12729,true,"WRIST FRACTURE IN ADULTS - GENERAL INFORMATION","Wrist Fracture in Adults - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.310"
12730,true,"KEGEL EXERCISES FOR WOMEN - GENERAL INFORMATION","Kegel Exercises for Women - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.310"
12731,true,"CYSTIC FIBROSIS IN CHILDREN - DISCHARGE CARE","Cystic Fibrosis in Children - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.313"
12732,true,"PERCUTANEOUS KIDNEY BIOPSY - DISCHARGE CARE","Percutaneous Kidney Biopsy - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.313"
12733,true,"CYSTIC FIBROSIS IN CHILDREN - AFTERCARE INSTRUCTIONS","Cystic Fibrosis in Children - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.313"
12734,true,"LIVER RESECTION - DISCHARGE CARE","Liver Resection - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.313"
12735,true,"CYSTIC FIBROSIS IN CHILDREN - INPATIENT","Cystic Fibrosis in Children - Inpatient",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.313"
12736,true,"CYSTIC FIBROSIS IN CHILDREN - GENERAL INFORMATION","Cystic Fibrosis in Children - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.313"
12737,true,"TULAREMIA - GENERAL INFORMATION","Tularemia - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.313"
12738,true,"THYROID GOITER - AFTERCARE INSTRUCTIONS","Thyroid Goiter - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.313"
12739,true,"TULAREMIA - DISCHARGE CARE","Tularemia - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.313"
12740,true,"THORACIC OUTLET SYNDROME - DISCHARGE CARE","Thoracic Outlet Syndrome - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.313"
12741,true,"THYROID GOITER - DISCHARGE CARE","Thyroid Goiter - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.313"
12742,true,"THORACIC OUTLET SYNDROME - AFTERCARE INSTRUCTIONS","Thoracic Outlet Syndrome - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.313"
12743,true,"TULAREMIA - AFTERCARE INSTRUCTIONS","Tularemia - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.313"
12744,true,"THORACIC OUTLET SYNDROME - INPATIENT","Thoracic Outlet Syndrome - Inpatient",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.317"
12745,true,"THYROID GOITER - GENERAL INFORMATION","Thyroid Goiter - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.317"
12746,true,"THORACIC OUTLET SYNDROME - GENERAL INFORMATION","Thoracic Outlet Syndrome - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.317"
12747,true,"THYROID GOITER - INPATIENT","Thyroid Goiter - Inpatient",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.317"
12748,true,"LIVER RESECTION - PRECARE","Liver Resection - Precare",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.317"
12749,true,"SKULL FRACTURE - DISCHARGE CARE","Skull Fracture - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.317"
12750,true,"SKULL FRACTURE - AFTERCARE INSTRUCTIONS","Skull Fracture - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.317"
12751,true,"THYROID NODULES - AFTERCARE INSTRUCTIONS","Thyroid Nodules - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.317"
12752,true,"PERCUTANEOUS KIDNEY BIOPSY - PRECARE","Percutaneous Kidney Biopsy - Precare",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.317"
12753,true,"LIVER RESECTION - INPATIENT","Liver Resection - Inpatient",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.317"
12754,true,"PERCUTANEOUS KIDNEY BIOPSY - INPATIENT","Percutaneous Kidney Biopsy - Inpatient",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.317"
12755,true,"INSERTION OF AN ENDOTRACHEAL TUBE - AFTERCARE INSTRUCTIONS","Insertion of an Endotracheal Tube - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.320"
12756,true,"PNEUMOCYSTIS JIROVECI PNEUMONIA - AFTERCARE INSTRUCTIONS","Pneumocystis jiroveci Pneumonia - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.320"
12757,true,"STASIS DERMATITIS - INPATIENT","Stasis Dermatitis - Inpatient",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.320"
12758,true,"INSERTION OF AN ENDOTRACHEAL TUBE - DISCHARGE CARE","Insertion of an Endotracheal Tube - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.320"
12759,true,"PNEUMOCYSTIS JIROVECI PNEUMONIA - DISCHARGE CARE","Pneumocystis jiroveci Pneumonia - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.320"
12760,true,"INSERTION OF AN ENDOTRACHEAL TUBE - GENERAL INFORMATION","Insertion of an Endotracheal Tube - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.320"
12761,true,"PNEUMOCYSTIS JIROVECI PNEUMONIA - GENERAL INFORMATION","Pneumocystis jiroveci Pneumonia - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.320"
12762,true,"PNEUMOCYSTIS JIROVECI PNEUMONIA - INPATIENT","Pneumocystis jiroveci Pneumonia - Inpatient",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.320"
12763,true,"PUBERTY IN GIRLS - GENERAL INFORMATION","Puberty in Girls - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.320"
12764,true,"LUMBAR PUNCTURE IN CHILDREN - AFTERCARE INSTRUCTIONS","Lumbar Puncture in Children - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.320"
12765,true,"LUMBAR PUNCTURE IN CHILDREN - DISCHARGE CARE","Lumbar Puncture in Children - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.320"
12766,true,"ALPHA-1 ANTITRYPSIN DEFICIENCY - DISCHARGE CARE","Alpha-1 Antitrypsin Deficiency - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.320"
12767,true,"STASIS DERMATITIS - DISCHARGE CARE","Stasis Dermatitis - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.320"
12768,true,"STASIS DERMATITIS - AFTERCARE INSTRUCTIONS","Stasis Dermatitis - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.320"
12769,true,"UTERINE CANCER  - GENERAL INFORMATION","Uterine Cancer  - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.320"
12770,true,"ALPHA-1 ANTITRYPSIN DEFICIENCY - INPATIENT","Alpha-1 Antitrypsin Deficiency - Inpatient",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.323"
12771,true,"UTERINE CANCER  - INPATIENT","Uterine Cancer  - Inpatient",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.323"
12772,true,"ALZHEIMER DISEASE - GENERAL INFORMATION","Alzheimer Disease - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.323"
12773,true,"STASIS DERMATITIS - GENERAL INFORMATION","Stasis Dermatitis - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.323"
12774,true,"ALPHA-1 ANTITRYPSIN DEFICIENCY - GENERAL INFORMATION","Alpha-1 Antitrypsin Deficiency - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.323"
12775,true,"TESTICLE PAIN - AFTERCARE INSTRUCTIONS","Testicle Pain - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.323"
12776,true,"LUMBAR PUNCTURE IN CHILDREN - PRECARE","Lumbar Puncture in Children - Precare",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.323"
12777,true,"INSERTION OF AN ENDOTRACHEAL TUBE - INPATIENT","Insertion of an Endotracheal Tube - Inpatient",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.323"
12778,true,"INSERTION OF AN ENDOTRACHEAL TUBE - PRECARE","Insertion of an Endotracheal Tube - Precare",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.323"
12779,true,"LUMBAR PUNCTURE IN CHILDREN - INPATIENT","Lumbar Puncture in Children - Inpatient",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.323"
12780,true,"FACIAL FRACTURE - GENERAL INFORMATION","Facial Fracture - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.323"
12781,true,"FACIAL FRACTURE - INPATIENT","Facial Fracture - Inpatient",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.323"
12782,true,"PHYTOPHOTODERMATITIS - AFTERCARE INSTRUCTIONS","Phytophotodermatitis - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.323"
12783,true,"AORTIC VALVE REPLACEMENT - DISCHARGE CARE","Aortic Valve Replacement - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.323"
12784,true,"MOOD DISORDERS - DISCHARGE CARE","Mood Disorders - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.327"
12785,true,"MOOD DISORDERS - GENERAL INFORMATION","Mood Disorders - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.327"
12786,true,"SKIN CARE AFTER SPINAL CORD INJURY  - DISCHARGE CARE","Skin Care After Spinal Cord Injury  - Discharge care",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.327"
12787,true,"SKIN CARE AFTER SPINAL CORD INJURY  - AFTERCARE INSTRUCTIONS","Skin Care After Spinal Cord Injury  - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.327"
12788,true,"WEIGHT LOSS TIPS FOR ATHLETES - AFTERCARE INSTRUCTIONS","Weight Loss Tips for Athletes - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.327"
12789,true,"PATIENT BILL OF RIGHTS - AFTERCARE INSTRUCTIONS","Patient Bill of Rights - Aftercare Instructions",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.327"
12790,true,"AORTIC BALLOON VALVULOPLASTY - PRECARE","Aortic Balloon Valvuloplasty - Precare",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.327"
12791,true,"SKIN CARE AFTER SPINAL CORD INJURY  - GENERAL INFORMATION","Skin Care After Spinal Cord Injury  - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.327"
12792,true,"CHRONIC PELVIC PAIN IN WOMEN - GENERAL INFORMATION","Chronic Pelvic Pain in Women - General Information",NULL,NULL,1,NULL,false,true,NULL,4,8,"2014-04-19 15:54:14.370","2014-02-11 10:23:29.327"
